species ID,Phylum,Class,Order,Suborder,Infraorder,Family,Subfamily,Genus,revised species name,tagged species name,total number of specimens,specimens Serial No,image file name,Microscrope photo No,SLR photo No,显微镜照片数量,相机照片数量,跑数据照片总数,备注,Stage,age  from,age  to,mean age value,Locality,Longitude,Latitude,Horizon,Reference (specimens firstly published),collection No
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880","Diplograptidae Lapworth, 1873","Diplograptinae Lapworth, 1873",Diplograptus,Diplograptus proelongatus ,Diplograptus proelongatus,,106461,106461Diplograptus_proelongatus.jpg,10,6,,,,,Darriwilian (Middle Ordovician),467.3,458.4,462.9,"Suanzaogou Village in Tongxin County, Ningxia Province",106.585,37.246,Wulalike Formation,"Ge, M.Y., Zheng Z.C., Li, Y.Z. 1990. Research of Ordovician and Silurian graptolites and graptolite bearing strata from Ningxia and the neighbouring districts. Nanjing, Nanjing University Press, 1–190.",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880","Diplograptidae Lapworth, 1873","Diplograptinae Lapworth, 1873",Diplograptus,Diplograptus proelongatus ,Diplograptus proelongatus,,106462,106462Diplograptus_proelongatus.jpg,10,7,,,,,Darriwilian (Middle Ordovician),467.3,458.4,462.9,"Suanzaogou Village in Tongxin County, Ningxia Province",106.585,37.246,Wulalike Formation,"Ge, M.Y., Zheng Z.C., Li, Y.Z. 1990. Research of Ordovician and Silurian graptolites and graptolite bearing strata from Ningxia and the neighbouring districts. Nanjing, Nanjing University Press, 1–190.",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880","Diplograptidae Lapworth, 1873","Diplograptinae Lapworth, 1873",Diplograptus,Diplograptus proelongatus ,Diplograptus proelongatus,,106463,106463Diplograptus_proelongatus.jpg,22,12,,,,,Darriwilian (Middle Ordovician),467.3,458.4,462.9,"Suanzaogou Village in Tongxin County, Ningxia Province",106.585,37.246,Wulalike Formation,"Ge, M.Y., Zheng Z.C., Li, Y.Z. 1990. Research of Ordovician and Silurian graptolites and graptolite bearing strata from Ningxia and the neighbouring districts. Nanjing, Nanjing University Press, 1–190.",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880","Diplograptidae Lapworth, 1873","Diplograptinae Lapworth, 1873",Diplograptus,Diplograptus proelongatus ,Diplograptus proelongatus,,106465,106465Diplograptus_proelongatus.jpg,10,6,,,,,Darriwilian (Middle Ordovician),467.3,458.4,462.9,"Suanzaogou Village in Tongxin County, Ningxia Province",106.585,37.246,Wulalike Formation,"Ge, M.Y., Zheng Z.C., Li, Y.Z. 1990. Research of Ordovician and Silurian graptolites and graptolite bearing strata from Ningxia and the neighbouring districts. Nanjing, Nanjing University Press, 1–190.",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880","Diplograptidae Lapworth, 1873","Diplograptinae Lapworth, 1873",Diplograptus,Diplograptus proelongatus ,Diplograptus proelongatus,,106466,106466Diplograptus_proelongatus.jpg,10,10,,,,,Darriwilian (Middle Ordovician),467.3,458.4,462.9,"Suanzaogou Village in Tongxin County, Ningxia Province",106.585,37.246,Wulalike Formation,"Ge, M.Y., Zheng Z.C., Li, Y.Z. 1990. Research of Ordovician and Silurian graptolites and graptolite bearing strata from Ningxia and the neighbouring districts. Nanjing, Nanjing University Press, 1–190.",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880","Diplograptidae Lapworth, 1873","Diplograptinae Lapworth, 1873",Diplograptus,Diplograptus proelongatus ,Diplograptus proelongatus,,106467,106467Diplograptus_proelongatus.jpg,10,8,,,,,Darriwilian (Middle Ordovician),467.3,458.4,462.9,"Suanzaogou Village in Tongxin County, Ningxia Province",106.585,37.246,Wulalike Formation,"Ge, M.Y., Zheng Z.C., Li, Y.Z. 1990. Research of Ordovician and Silurian graptolites and graptolite bearing strata from Ningxia and the neighbouring districts. Nanjing, Nanjing University Press, 1–190.",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880","Diplograptidae Lapworth, 1873","Diplograptinae Lapworth, 1873",Diplograptus,Diplograptus proelongatus ,Diplograptus proelongatus,,106470,106470Diplograptus_proelongatus.jpg,20,11,,,,,Darriwilian (Middle Ordovician),467.3,458.4,462.9,"Suanzaogou Village in Tongxin County, Ningxia Province",106.585,37.246,Wulalike Formation,"Ge, M.Y., Zheng Z.C., Li, Y.Z. 1990. Research of Ordovician and Silurian graptolites and graptolite bearing strata from Ningxia and the neighbouring districts. Nanjing, Nanjing University Press, 1–190.",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880","Diplograptidae Lapworth, 1873","Diplograptinae Lapworth, 1873",Diplograptus,Diplograptus proelongatus ,Diplograptus proelongatus,,106477,106477Diplograptus_proelongatus.jpg,10,10,,,,,Darriwilian (Middle Ordovician),467.3,458.4,462.9,"Suanzaogou Village in Tongxin County, Ningxia Province",106.585,37.246,Wulalike Formation,"Ge, M.Y., Zheng Z.C., Li, Y.Z. 1990. Research of Ordovician and Silurian graptolites and graptolite bearing strata from Ningxia and the neighbouring districts. Nanjing, Nanjing University Press, 1–190.",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880","Diplograptidae Lapworth, 1873","Diplograptinae Lapworth, 1873",Diplograptus,Diplograptus proelongatus ,Diplograptus proelongatus,,106464,106464Diplograptus_proelongatus.jpg,11,9,,,,,Darriwilian (Middle Ordovician),467.3,458.4,462.9,"Suanzaogou Village in Tongxin County, Ningxia Province",106.585,37.246,Wulalike Formation,"Ge, M.Y., Zheng Z.C., Li, Y.Z. 1990. Research of Ordovician and Silurian graptolites and graptolite bearing strata from Ningxia and the neighbouring districts. Nanjing, Nanjing University Press, 1–190.",yd10
62,Hemichordata,Pterobranchia,Graptoloidea,"Glossograptina Jaanusson, 1960",,"Glossograptidae Lapworth, 1873",,Glossograptus,Glossograptus briaros ,Glossograptus briaros,9,103305,103305Glossograptus_briaros.jpg,19,13,127,96,,,Darriwilian (Middle Ordovician),467.3,458.4,462.9,"Xinkailing Village in Wuning County, Jiangxi Province",115.062,29.303,Hulo Formation,"Ni, Y.N. 1991. Early and Middle Ordovician Graptolites from Wuning, northwestern Jiangxi, China. Palaeontologia Sinica B(28), 1–147.",
,Hemichordata,Pterobranchia,Graptoloidea,"Glossograptina Jaanusson, 1960",,"Glossograptidae Lapworth, 1873",,Glossograptus,Glossograptus briaros ,Glossograptus briaros,,103306,103306Glossograptus_briaros.jpg,19,16,,,,,Darriwilian (Middle Ordovician),467.3,458.4,462.9,"Xinkailing Village in Wuning County, Jiangxi Province",115.062,29.303,Hulo Formation,"Ni, Y.N. 1991. Early and Middle Ordovician Graptolites from Wuning, northwestern Jiangxi, China. Palaeontologia Sinica B(28), 1–147.",
,Hemichordata,Pterobranchia,Graptoloidea,"Glossograptina Jaanusson, 1960",,"Glossograptidae Lapworth, 1873",,Glossograptus,Glossograptus briaros ,Glossograptus briaros,,103307,103307Glossograptus_briaros.jpg,10,7,,,,,Darriwilian (Middle Ordovician),467.3,458.4,462.9,"Xinkailing Village in Wuning County, Jiangxi Province",115.062,29.303,Hulo Formation,"Ni, Y.N. 1991. Early and Middle Ordovician Graptolites from Wuning, northwestern Jiangxi, China. Palaeontologia Sinica B(28), 1–147.",
,Hemichordata,Pterobranchia,Graptoloidea,"Glossograptina Jaanusson, 1960",,"Glossograptidae Lapworth, 1873",,Glossograptus,Glossograptus briaros ,Glossograptus briaros,,103308,103308Glossograptus_briaros.jpg,11,8,,,,,Darriwilian (Middle Ordovician),467.3,458.4,462.9,"Xinkailing Village in Wuning County, Jiangxi Province",115.062,29.303,Hulo Formation,"Ni, Y.N. 1991. Early and Middle Ordovician Graptolites from Wuning, northwestern Jiangxi, China. Palaeontologia Sinica B(28), 1–147.",
,Hemichordata,Pterobranchia,Graptoloidea,"Glossograptina Jaanusson, 1960",,"Glossograptidae Lapworth, 1873",,Glossograptus,Glossograptus briaros ,Glossograptus briaros,,103309,103309Glossograptus_briaros.jpg,15,12,,,,,Darriwilian (Middle Ordovician),467.3,458.4,462.9,"Xinkailing Village in Wuning County, Jiangxi Province",115.062,29.303,Hulo Formation,"Ni, Y.N. 1991. Early and Middle Ordovician Graptolites from Wuning, northwestern Jiangxi, China. Palaeontologia Sinica B(28), 1–147.",
,Hemichordata,Pterobranchia,Graptoloidea,"Glossograptina Jaanusson, 1960",,"Glossograptidae Lapworth, 1873",,Glossograptus,Glossograptus briaros ,Glossograptus briaros,,103310,103310Glossograptus_briaros.jpg,19,13,,,,,Darriwilian (Middle Ordovician),467.3,458.4,462.9,"Xinkailing Village in Wuning County, Jiangxi Province",115.062,29.303,Hulo Formation,"Ni, Y.N. 1991. Early and Middle Ordovician Graptolites from Wuning, northwestern Jiangxi, China. Palaeontologia Sinica B(28), 1–147.",
,Hemichordata,Pterobranchia,Graptoloidea,"Glossograptina Jaanusson, 1960",,"Glossograptidae Lapworth, 1873",,Glossograptus,Glossograptus briaros ,Glossograptus briaros,,103311,103311Glossograptus_briaros.jpg,12,8,,,,,Darriwilian (Middle Ordovician),467.3,458.4,462.9,"Xinkailing Village in Wuning County, Jiangxi Province",115.062,29.303,Hulo Formation,"Ni, Y.N. 1991. Early and Middle Ordovician Graptolites from Wuning, northwestern Jiangxi, China. Palaeontologia Sinica B(28), 1–147.",
,Hemichordata,Pterobranchia,Graptoloidea,"Glossograptina Jaanusson, 1960",,"Glossograptidae Lapworth, 1873",,Glossograptus,Glossograptus briaros ,Glossograptus briaros,,103312,103312Glossograptus_briaros.jpg,12,11,,,,,Darriwilian (Middle Ordovician),467.3,458.4,462.9,"Xinkailing Village in Wuning County, Jiangxi Province",115.062,29.303,Hulo Formation,"Ni, Y.N. 1991. Early and Middle Ordovician Graptolites from Wuning, northwestern Jiangxi, China. Palaeontologia Sinica B(28), 1–147.",
,Hemichordata,Pterobranchia,Graptoloidea,"Glossograptina Jaanusson, 1960",,"Glossograptidae Lapworth, 1873",,Glossograptus,Glossograptus briaros ,Glossograptus briaros,,103313,103313Glossograptus_briaros.jpg,10,8,,,,,Darriwilian (Middle Ordovician),467.3,458.4,462.9,"Xinkailing Village in Wuning County, Jiangxi Province",115.062,29.303,Hulo Formation,"Ni, Y.N. 1991. Early and Middle Ordovician Graptolites from Wuning, northwestern Jiangxi, China. Palaeontologia Sinica B(28), 1–147.",
63,Hemichordata,Pterobranchia,Graptoloidea,"Glossograptina Jaanusson, 1960",,"Glossograptidae Lapworth, 1873",,Glossograptus,Glossograptus robustus ,Glossograptus robustus,12,106321,106321Glossograptus_robustus.jpg,10,7,142,94,,,Darriwilian (Middle Ordovician),467.3,458.4,462.9,"Suanzaogou Village in Tongxin County, Ningxia Province",106.585,37.246,Wulalike Formation,"Ge, M.Y., Zheng Z.C., Li, Y.Z. 1990. Research of Ordovician and Silurian graptolites and graptolite bearing strata from Ningxia and the neighbouring districts. Nanjing, Nanjing University Press, 1–190.",
,Hemichordata,Pterobranchia,Graptoloidea,"Glossograptina Jaanusson, 1960",,"Glossograptidae Lapworth, 1873",,Glossograptus,Glossograptus robustus ,Glossograptus robustus,,106322,106322Glossograptus_robustus.jpg,10,7,,,,,Darriwilian (Middle Ordovician),467.3,458.4,462.9,"Suanzaogou Village in Tongxin County, Ningxia Province",106.585,37.246,Wulalike Formation,"Ge, M.Y., Zheng Z.C., Li, Y.Z. 1990. Research of Ordovician and Silurian graptolites and graptolite bearing strata from Ningxia and the neighbouring districts. Nanjing, Nanjing University Press, 1–190.",
,Hemichordata,Pterobranchia,Graptoloidea,"Glossograptina Jaanusson, 1960",,"Glossograptidae Lapworth, 1873",,Glossograptus,Glossograptus robustus ,Glossograptus robustus,,106323,106323Glossograptus_robustus.jpg,10,7,,,,,Darriwilian (Middle Ordovician),467.3,458.4,462.9,"Suanzaogou Village in Tongxin County, Ningxia Province",106.585,37.246,Wulalike Formation,"Ge, M.Y., Zheng Z.C., Li, Y.Z. 1990. Research of Ordovician and Silurian graptolites and graptolite bearing strata from Ningxia and the neighbouring districts. Nanjing, Nanjing University Press, 1–190.",
,Hemichordata,Pterobranchia,Graptoloidea,"Glossograptina Jaanusson, 1960",,"Glossograptidae Lapworth, 1873",,Glossograptus,Glossograptus robustus ,Glossograptus robustus,,106324,106324Glossograptus_robustus.jpg,10,7,,,,,Darriwilian (Middle Ordovician),467.3,458.4,462.9,"Suanzaogou Village in Tongxin County, Ningxia Province",106.585,37.246,Wulalike Formation,"Ge, M.Y., Zheng Z.C., Li, Y.Z. 1990. Research of Ordovician and Silurian graptolites and graptolite bearing strata from Ningxia and the neighbouring districts. Nanjing, Nanjing University Press, 1–190.",
,Hemichordata,Pterobranchia,Graptoloidea,"Glossograptina Jaanusson, 1960",,"Glossograptidae Lapworth, 1873",,Glossograptus,Glossograptus robustus ,Glossograptus robustus,,106325,106325Glossograptus_robustus.jpg,20,11,,,,,Darriwilian (Middle Ordovician),467.3,458.4,462.9,"Suanzaogou Village in Tongxin County, Ningxia Province",106.585,37.246,Wulalike Formation,"Ge, M.Y., Zheng Z.C., Li, Y.Z. 1990. Research of Ordovician and Silurian graptolites and graptolite bearing strata from Ningxia and the neighbouring districts. Nanjing, Nanjing University Press, 1–190.",
,Hemichordata,Pterobranchia,Graptoloidea,"Glossograptina Jaanusson, 1960",,"Glossograptidae Lapworth, 1873",,Glossograptus,Glossograptus robustus ,Glossograptus robustus,,106326,106326Glossograptus_robustus.jpg,20,13,,,,,Darriwilian (Middle Ordovician),467.3,458.4,462.9,"Suanzaogou Village in Tongxin County, Ningxia Province",106.585,37.246,Wulalike Formation,"Ge, M.Y., Zheng Z.C., Li, Y.Z. 1990. Research of Ordovician and Silurian graptolites and graptolite bearing strata from Ningxia and the neighbouring districts. Nanjing, Nanjing University Press, 1–190.",
,Hemichordata,Pterobranchia,Graptoloidea,"Glossograptina Jaanusson, 1960",,"Glossograptidae Lapworth, 1873",,Glossograptus,Glossograptus robustus ,Glossograptus robustus,,106327,106327Glossograptus_robustus.jpg,11,7,,,,,Darriwilian (Middle Ordovician),467.3,458.4,462.9,"Suanzaogou Village in Tongxin County, Ningxia Province",106.585,37.246,Wulalike Formation,"Ge, M.Y., Zheng Z.C., Li, Y.Z. 1990. Research of Ordovician and Silurian graptolites and graptolite bearing strata from Ningxia and the neighbouring districts. Nanjing, Nanjing University Press, 1–190.",
,Hemichordata,Pterobranchia,Graptoloidea,"Glossograptina Jaanusson, 1960",,"Glossograptidae Lapworth, 1873",,Glossograptus,Glossograptus robustus ,Glossograptus robustus,,106328,106328Glossograptus_robustus.jpg,10,7,,,,,Darriwilian (Middle Ordovician),467.3,458.4,462.9,"Suanzaogou Village in Tongxin County, Ningxia Province",106.585,37.246,Wulalike Formation,"Ge, M.Y., Zheng Z.C., Li, Y.Z. 1990. Research of Ordovician and Silurian graptolites and graptolite bearing strata from Ningxia and the neighbouring districts. Nanjing, Nanjing University Press, 1–190.",
,Hemichordata,Pterobranchia,Graptoloidea,"Glossograptina Jaanusson, 1960",,"Glossograptidae Lapworth, 1873",,Glossograptus,Glossograptus robustus ,Glossograptus robustus,,106329,106329Glossograptus_robustus.jpg,11,8,,,,,Darriwilian (Middle Ordovician),467.3,458.4,462.9,"Suanzaogou Village in Tongxin County, Ningxia Province",106.585,37.246,Wulalike Formation,"Ge, M.Y., Zheng Z.C., Li, Y.Z. 1990. Research of Ordovician and Silurian graptolites and graptolite bearing strata from Ningxia and the neighbouring districts. Nanjing, Nanjing University Press, 1–190.",
,Hemichordata,Pterobranchia,Graptoloidea,"Glossograptina Jaanusson, 1960",,"Glossograptidae Lapworth, 1873",,Glossograptus,Glossograptus robustus ,Glossograptus robustus,,106330,106330Glossograptus_robustus.jpg,10,7,,,,,Darriwilian (Middle Ordovician),467.3,458.4,462.9,"Suanzaogou Village in Tongxin County, Ningxia Province",106.585,37.246,Wulalike Formation,"Ge, M.Y., Zheng Z.C., Li, Y.Z. 1990. Research of Ordovician and Silurian graptolites and graptolite bearing strata from Ningxia and the neighbouring districts. Nanjing, Nanjing University Press, 1–190.",
,Hemichordata,Pterobranchia,Graptoloidea,"Glossograptina Jaanusson, 1960",,"Glossograptidae Lapworth, 1873",,Glossograptus,Glossograptus robustus ,Glossograptus robustus,,106331,106331Glossograptus_robustus.jpg,10,8,,,,,Darriwilian (Middle Ordovician),467.3,458.4,462.9,"Suanzaogou Village in Tongxin County, Ningxia Province",106.585,37.246,Kelimoli Formation,"Ge, M.Y., Zheng Z.C., Li, Y.Z. 1990. Research of Ordovician and Silurian graptolites and graptolite bearing strata from Ningxia and the neighbouring districts. Nanjing, Nanjing University Press, 1–190.",
,Hemichordata,Pterobranchia,Graptoloidea,"Glossograptina Jaanusson, 1960",,"Glossograptidae Lapworth, 1873",,Glossograptus,Glossograptus robustus ,Glossograptus robustus,,106332,106332Glossograptus_robustus.jpg,10,5,,,,,Darriwilian (Middle Ordovician),467.3,458.4,462.9,"Suanzaogou Village in Tongxin County, Ningxia Province",106.585,37.246,Wulalike Formation,"Ge, M.Y., Zheng Z.C., Li, Y.Z. 1990. Research of Ordovician and Silurian graptolites and graptolite bearing strata from Ningxia and the neighbouring districts. Nanjing, Nanjing University Press, 1–190.",
64,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880",,,Levisograptus,Levisograptus austrodentatus,Glyptograptus austrodentatus,23,76930,76930Glyptograptus_austrodentatus.jpg,11,11,249,208,,,Dapingian-Darriwilian (Middle Ordovician),470,458.4,464.2,"Xinchang Village in Taishan City, Guangdong Province",112.531,21.966,Xiahuangkeng Formation,"Li, J.J., Ge, M.Y., Chen, X. 1987. Ordovician graptolites from Taishan, Guangdong. Bulletin of Nanjing Institute of Geology and Palaeontology, Academia Sinica, 12: 95-134.",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880",,,Levisograptus,Levisograptus austrodentatus,Glyptograptus austrodentatus,,76931,76931Glyptograptus_austrodentatus.jpg,13,6,,,,,Dapingian-Darriwilian (Middle Ordovician),470,458.4,464.2,"Xinchang Village in Taishan City, Guangdong Province",112.531,21.966,Xiahuangkeng Formation,"Li, J.J., Ge, M.Y., Chen, X. 1987. Ordovician graptolites from Taishan, Guangdong. Bulletin of Nanjing Institute of Geology and Palaeontology, Academia Sinica, 12: 95-134.",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880",,,Levisograptus,Levisograptus austrodentatus,Glyptograptus austrodentatus,,76932,76932Glyptograptus_austrodentatus.jpg,11,6,,,,,Dapingian-Darriwilian (Middle Ordovician),470,458.4,464.2,"Xinchang Village in Taishan City, Guangdong Province",112.531,21.966,Xiahuangkeng Formation,"Li, J.J., Ge, M.Y., Chen, X. 1987. Ordovician graptolites from Taishan, Guangdong. Bulletin of Nanjing Institute of Geology and Palaeontology, Academia Sinica, 12: 95-134.",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880",,,Levisograptus,Levisograptus austrodentatus,Glyptograptus austrodentatus,,76933,76933Glyptograptus_austrodentatus.jpg,11,13,,,,,Dapingian-Darriwilian (Middle Ordovician),470,458.4,464.2,"Xinchang Village in Taishan City, Guangdong Province",112.531,21.966,Xiahuangkeng Formation,"Li, J.J., Ge, M.Y., Chen, X. 1987. Ordovician graptolites from Taishan, Guangdong. Bulletin of Nanjing Institute of Geology and Palaeontology, Academia Sinica, 12: 95-134.",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880",,,Levisograptus,Levisograptus austrodentatus,Glyptograptus austrodentatus,,76934,76934Glyptograptus_austrodentatus.jpg,8,11,,,,,Dapingian-Darriwilian (Middle Ordovician),470,458.4,464.2,"Xinchang Village in Taishan City, Guangdong Province",112.531,21.966,Xiahuangkeng Formation,"Li, J.J., Ge, M.Y., Chen, X. 1987. Ordovician graptolites from Taishan, Guangdong. Bulletin of Nanjing Institute of Geology and Palaeontology, Academia Sinica, 12: 95-134.",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880",,,Levisograptus,Levisograptus austrodentatus,Glyptograptus austrodentatus,,76935,76935Glyptograptus_austrodentatus.jpg,12,8,,,,,Dapingian-Darriwilian (Middle Ordovician),470,458.4,464.2,"Xinchang Village in Taishan City, Guangdong Province",112.531,21.966,Xiahuangkeng Formation,"Li, J.J., Ge, M.Y., Chen, X. 1987. Ordovician graptolites from Taishan, Guangdong. Bulletin of Nanjing Institute of Geology and Palaeontology, Academia Sinica, 12: 95-134.",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880",,,Levisograptus,Levisograptus austrodentatus,Glyptograptus austrodentatus,,106510,106510Glyptograptus_austrodentatus.jpg,12,6,,,,,Dapingian-Darriwilian (Middle Ordovician),470,458.4,464.2,"Hangwula in Alashan League, Inner Mongolia",105.628,38.757,Woboer Formation,"Ge, M.Y., Zheng Z.C., Li, Y.Z. 1990. Research of Ordovician and Silurian graptolites and graptolite bearing strata from Ningxia and the neighbouring districts. Nanjing, Nanjing University Press, 1–190.",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880",,,Levisograptus,Levisograptus austrodentatus,Glyptograptus austrodentatus,,106511,106511Glyptograptus_austrodentatus.jpg,10,9,,,,,Dapingian-Darriwilian (Middle Ordovician),470,458.4,464.2,"Mawangou Village in Miboshan, Tongxin County, Ningxia Province",106.103,37.117,Miboshan Formation,"Ge, M.Y., Zheng Z.C., Li, Y.Z. 1990. Research of Ordovician and Silurian graptolites and graptolite bearing strata from Ningxia and the neighbouring districts. Nanjing, Nanjing University Press, 1–190.",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880",,,Levisograptus,Levisograptus austrodentatus,Glyptograptus austrodentatus,,106512,106512Glyptograptus_austrodentatus.jpg,10,9,,,,,Dapingian-Darriwilian (Middle Ordovician),470,458.4,464.2,"Hangwula in Alashan League, Inner Mongolia",105.628,38.757,Woboer Formation,"Ge, M.Y., Zheng Z.C., Li, Y.Z. 1990. Research of Ordovician and Silurian graptolites and graptolite bearing strata from Ningxia and the neighbouring districts. Nanjing, Nanjing University Press, 1–190.",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880",,,Levisograptus,Levisograptus austrodentatus,Glyptograptus austrodentatus,,9746,9746Glyptograptus_austrodentatus.jpg,10,8,,,,,Dapingian-Darriwilian (Middle Ordovician),470,458.4,464.2,"Huangnigang in Jiangshan County, Zhejiang Province",118.629,28.77,Ningkuo Formation,"Mu, E.Z., Li, J.J. 1958. Scandent graptolites from the Ningkuo Shale of the Kiangshan–Changshan area, western Chekiang. Acta Palaeontologica Sinica 6(4), 391–427.",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880",,,Levisograptus,Levisograptus austrodentatus,Glyptograptus austrodentatus,,9747,9747Glyptograptus_austrodentatus.jpg,10,9,,,,,Dapingian-Darriwilian (Middle Ordovician),470,458.4,464.2,"Huangnigang in Jiangshan County, Zhejiang Province",118.629,28.77,Ningkuo Formation,"Mu, E.Z., Li, J.J. 1958. Scandent graptolites from the Ningkuo Shale of the Kiangshan–Changshan area, western Chekiang. Acta Palaeontologica Sinica 6(4), 391–427.",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880",,,Levisograptus,Levisograptus austrodentatus,Glyptograptus austrodentatus,,9748,9748Glyptograptus_austrodentatus.jpg,10,8,,,,,Dapingian-Darriwilian (Middle Ordovician),470,458.4,464.2,"Huangnigang in Jiangshan County, Zhejiang Province",118.629,28.77,Ningkuo Formation,"Mu, E.Z., Li, J.J. 1958. Scandent graptolites from the Ningkuo Shale of the Kiangshan–Changshan area, western Chekiang. Acta Palaeontologica Sinica 6(4), 391–427.",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880",,,Levisograptus,Levisograptus austrodentatus,Glyptograptus austrodentatus,,9749,9749Glyptograptus_austrodentatus.jpg,10,8,,,,,Dapingian-Darriwilian (Middle Ordovician),470,458.4,464.2,"Huangnigang in Jiangshan County, Zhejiang Province",118.629,28.77,Ningkuo Formation,"Mu, E.Z., Li, J.J. 1958. Scandent graptolites from the Ningkuo Shale of the Kiangshan–Changshan area, western Chekiang. Acta Palaeontologica Sinica 6(4), 391–427.",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880",,,Levisograptus,Levisograptus austrodentatus,Glyptograptus austrodentatus,,9750,9750Glyptograptus_austrodentatus.jpg,10,8,,,,,Dapingian-Darriwilian (Middle Ordovician),470,458.4,464.2,"Huangnigang in Jiangshan County, Zhejiang Province",118.629,28.77,Ningkuo Formation,"Mu, E.Z., Li, J.J. 1958. Scandent graptolites from the Ningkuo Shale of the Kiangshan–Changshan area, western Chekiang. Acta Palaeontologica Sinica 6(4), 391–427.",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880",,,Levisograptus,Levisograptus austrodentatus,Glyptograptus austrodentatus,,9751,9751Glyptograptus_austrodentatus.jpg,10,9,,,,,Dapingian-Darriwilian (Middle Ordovician),470,458.4,464.2,"Huangnigang in Jiangshan County, Zhejiang Province",118.629,28.77,Ningkuo Formation,"Mu, E.Z., Li, J.J. 1958. Scandent graptolites from the Ningkuo Shale of the Kiangshan–Changshan area, western Chekiang. Acta Palaeontologica Sinica 6(4), 391–427.",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880",,,Levisograptus,Levisograptus austrodentatus,Glyptograptus austrodentatus,,21403,21403Glyptograptus_austrodentatus.jpg,11,8,,,,"名字与标签(Glyptograptus sinodentatus exiguus Chen et Lin)不符，文献上未找到,无法核对，已拍，未标",Dapingian-Darriwilian (Middle Ordovician),470,458.4,464.2,"Zhaojiaba Village in Ningqiang County, Shaanxi Province",106.288,32.915,Xiliangsi Formation,"Nanjing Institute of Geology and Palaeontology, Academia Sinica (ed.) 1974, A Handbook of the
Stratigraphy and Paleontology in Southwest China. Science Press, 1–454. (in Chinese)",
,Hemichordata,Pterobranchia,Graptoloidea,"Axonophora Frech, 1897","Diplograptina Lapworth, 1880",,,Levisograptus,Levisograptus austrodentatus,Glyptograptus austrodentatus,,63690,63690Glyptograptus_austrodentatus.jpg,10,7,,,,,Dapingian-Darriwilian (Middle Ordovician),470,458.4,464.2,"Shengping Village in Xing'an County, Guilin City, Guangxi Province",110.681,25.616,Huangai Formation,"Chen, X. 1982. Early Ordovician Exigraptus and Glyptograptus from Xingan, N. Guangxi and the origin of biserial axonophorous graptolites[J]. Acta Palaeontologica Sinica, 21: 505-515.",QN45
